G_ID,SCIENTIFIC_NAME,ACRONYM,AUTHORITY,COFC,SYN,COMMON_NAME,FAMILY,FN,WET,FORM,HABIT,SHADE,USDA_ID,OH_TORE,TYPE,OH_STATUS,EMP,MW,NCNE,NOTES
2709,Solidago erecta,SOLERE,Pursh,6,syn,SLENDER GOLDENROD,Asteraceae,,UPL,forb,PE,shade,SOER,,DI,native,,,,
2710,Solidago flexicaulis,SOLFLE,L.,5,,ZIGZAG GOLDENROD,Asteraceae,,FACU,forb,PE,shade,SOFL2,,DI,native,FACU,FACU,FACU,
2711,Solidago gigantea,SOLGIG,Aiton,3,,SMOOTH GOLDENROD,Asteraceae,460,FACW,forb,PE,full,SOGI,,DI,native,FACW,FACW,FACW,
2712,Solidago hispida,SOLHIS,Muhl. ex Willd.,4,,HAIRY GOLDENROD,Asteraceae,,UPL,forb,PE,full,SOHI,,DI,native,,,,
2713,Solidago juncea,SOLJUN,Aiton,2,,PLUME GOLDENROD,Asteraceae,,UPL,forb,PE,partial,SOJU,,DI,native,,,,
2714,Solidago nemoralis,SOLNEM,Aiton,2,,GRAY GOLDENROD,Asteraceae,,UPL,forb,PE,full,SONE,,DI,native,,,,
2715,Solidago odora,SOLODO,Aiton,8,,SWEET GOLDENROD,Asteraceae,,UPL,forb,PE,shade,SOOD,T,DI,native,,,,
2716,Solidago ohioensis,SOLOHI,Riddell,9,,OHIO GOLDENROD,Asteraceae,,OBL,forb,PE,full,OLOH,,DI,native,OBL,OBL,OBL,
2717,Solidago patula,SOLPAT,Muhl. ex Willd.,8,,ROUGH-LEAVED GOLDENROD,Asteraceae,461,OBL,forb,PE,partial,SOPA2,,DI,native,OBL,OBL,OBL,
2718,Solidago ptarmicoides,SOLPTA,(Nees) B. Boivin,10,syn,WHITE UPLAND GOLDENROD,Asteraceae,,UPL,forb,PE,full,OLAL2,X,DI,native,,,,
2719,Solidago puberula,SOLPUB,Nutt.,5,,DUSTY GOLDENROD,Asteraceae,,FACU,forb,PE,full,SOPU,E,DI,native,FACU,,FACU,
2720,Solidago riddellii,SOLRID,Frank ex Riddell,8,,RIDDELL'S GOLDENROD,Asteraceae,,OBL,forb,PE,full,OLRI2,,DI,native,OBL,OBL,OBL,
2721,Solidago rigida,SOLRIG,L.,8,,STIFF GOLDENROD,Asteraceae,462,UPL,forb,PE,full,OLRIR,,DI,native,,,,
2722,Solidago rugosa,SOLRUG,Mill.,2,,ROUGH GOLDENROD,Asteraceae,463,FAC,forb,PE,full,SORU2,,DI,native,FAC,FAC,FAC,
2723,Solidago sempervirens,SOLSEM,L.,0,,SEASIDE GOLDENROD,Asteraceae,,FACW,forb,PE,advent,SOSE,,DI,adventive,FACW,FACW,FACW,
2724,Solidago sp.,SOLIDA,ND,,,ND,Asteraceae,,ND,forb,PE,ND,SOLID,,DI,,,,,
2725,Solidago speciosa Nutt. var. rigidiuscula,SOLSPE,T. & G.,8,,SLENDER SHOWY GOLDENROD,Asteraceae,563,UPL,forb,PE,full,SOSPR,,DI,native,,,,
2726,Solidago speciosa var. speciosa,SOLSPE,Nutt.,5,,SHOWY GOLDENROD,Asteraceae,464,UPL,forb,PE,full,SOSPS4,,DI,native,,,,
2727,Solidago sphacelata,SOLSPH,Raf.,7,,FALSE GOLDENROD,Asteraceae,,UPL,forb,PE,shade,SOSP4,E,DI,native,,,,
2728,Solidago squarrosa,SOLSQU,Muhl.,7,syn,LEAFY GOLDENROD,Asteraceae,,UPL,forb,PE,shade,SOSQ,T,DI,native,,,,
2729,Solidago uliginosa,SOLULI,Nutt.,9,,BOG GOLDENROD,Asteraceae,465,OBL,forb,PE,full,SOUL,,DI,native,OBL,OBL,OBL,
2730,Solidago ulmifolia,SOLULM,Muhl. ex Willd.,5,,ELM-LEAVED GOLDENROD,Asteraceae,,UPL,forb,PE,shade,SOUL2,,DI,native,,,,
2731,Sonchus arvensis,SONARV,L.,0,,FIELD SOW-THISTLE,Asteraceae,466,UPL,forb,PE,advent,SOAR2,,DI,adventive,FACU,FACU,FACU,
2732,Sonchus asper,SONASP,(L.) Hill,0,,PRICKLY SOW-THISTLE,Asteraceae,,FAC,forb,AN,advent,SOAS,,DI,adventive,FAC,FACU,FACU,
2733,Sonchus oleraceus,SONOLE,L.,0,,COMMON SOW-THISTLE,Asteraceae,,UPL,forb,AN,advent,SOOL,,DI,adventive,UPL,FACU,FACU,
2734,Sonchus sp.,SONCHU,ND,,,ND,Asteraceae,,ND,forb,ND,advent,SONCH,,DI,,,,,
2735,Sorbaria sorbifolia,SORSOR,(L.) A. Br.,0,,FALSE SPIRAEA,Rosaceae,,UPL,shrub,W,advent,SOSO2,,DI,adventive,,,,
2736,Sorbus aucuparia,SORAUC,L.,0,syn,EUROPEAN MOUNTAIN-ASH,Rosaceae,,UPL,sm tree,W,advent,SOAU,,DI,adventive,,,,
2737,Sorbus decora,SORDEC,(Sarg.) C.K. Schneid.,4,syn,WESTERN MOUNTAIN-ASH,Rosaceae,,FAC,sm tree,W,shade,SODE3,E,DI,native,,UPL,FACU,
2738,Sorbus sp.,SORBUS,ND,,,ND,Rosaceae,,ND,sm tree,W,ND,SORBU,,DI,,,,,
2739,Sorghastrum nutans,SORNUT,(L.) Nash,5,,INDIAN GRASS,Poaceae,,UPL,grass,PE,full,SONU2,,MO,native,FACU,FACU,FACU,
2740,Sorghum bicolor,SORBIC,(L.) Moench,0,,SORGHUM,Poaceae,467,UPL,grass,AN,advent,SOBI2,,MO,adventive,UPL,UPL,UPL,
2741,Sorghum halepense,SORHAL,(L.) Pers.,0,,JOHNSON GRASS,Poaceae,,FACU,grass,AN,advent,SOHA,,MO,adventive,FACU,FACU,FACU,
2742,Sorghum sp.,SORGHU,ND,,,ND,Poaceae,,ND,grass,ND,advent,SORGH2,,MO,,,,,
2743,Sparganium americanum,SPAAME,Nutt.,6,,AMERICAN BUR-REED,Sparganiaceae,,OBL,forb,PE,full,SPAM,,MO,native,OBL,OBL,OBL,
2744,Sparganium androcladum,SPAAND,(Engelm.) Morong,7,,KEELED BUR-REED,Sparganiaceae,,OBL,forb,PE,full,SPAN,T,MO,native,OBL,OBL,OBL,
2745,Sparganium emersum,SPACHL,Rehmann,8,syn,SMALL BUR-REED,Sparganiaceae,468,OBL,forb,PE,full,SPEM2,E,MO,native,OBL,OBL,OBL,
2746,Sparganium eurycarpum,SPAEUR,Engelm. ex A. Gray,4,,GIANT BUR-REED,Sparganiaceae,,OBL,forb,PE,full,SPEU,,MO,native,OBL,OBL,OBL,
2747,Sparganium sp.,SPARGA,ND,,,ND,Sparganiaceae,,OBL,forb,PE,full,SPARG,,MO,,,,,
2748,Spartina pectinata,SPAPEC,Link,5,,PRAIRIE CORD GRASS,Poaceae,,OBL,grass,PE,full,SPPE,,MO,native,OBL,FACW,FACW,
2749,Spenopholis pensylvanica,SPHPEN,(L.) Hitchc.,5,syn,SWAMP OATS,Poaceae,,OBL,grass,PE,full,SPAR,,MO,native,,,,
2750,Spergula arvensis,SPEARV,L.,0,,CORN SPURREY,Caryophyllaceae,,UPL,forb,AN,advent,SPSA5,,DI,adventive,,,,
2751,Spergularia marina,SPEMAR,(L.) Griseb.,0,,SALT MARSH SAND-SPURREY,Caryophyllaceae,,OBL,forb,AN,advent,SPMA10,,DI,adventive,,,,
2752,Spergularia media,SPEMED,(L.) C. Presl. ex Griseb.,0,,SALT SPURREY,Caryophyllaceae,,FACW,forb,PE,advent,SPRU,,DI,adventive,FACW,FACU,FACU,syn. Spergularia maritima
2753,Spergularia rubra,SPERUB,(L.) J. Presl. & C. Presl.,0,,SAND SPURREY,Caryophyllaceae,,FACU,forb,AN,advent,SPERG2,,DI,adventive,FACU,FACU,FACU,
2754,Spergularia sp.,SPERGU,ND,,,ND,Caryophyllaceae,,ND,forb,ND,advent,SPGL2,P,DI,,,,,
2755,Spermacoce glabra,SPEGLA,Michx.,8,,Smooth Buttonweed,Rubiaceae,,FACW,forb,PE,shade,SPHAG2,,DI,native,FACW,FACW,,
2756,Sphagnum sp.,MOSS,ND,,,ND,Musci,,ND,bryo,BR,bryo,SPNI,,BR,,,,,
2757,Sphenopholis nitida,SPHNIT,(Biehler) Scribn.,7,,SHINING WEDGE GRASS,Poaceae,,UPL,grass,PE,shade,SPIN3,,MO,native,,FAC,,
2758,Sphenopholis obtusata var. major,SPHOBTM,(Torr.) Erdman,4,syn,SLENDER WEDGE GRASS,Poaceae,,FAC,grass,PE,full,SPOB,T,MO,native,,FAC,FAC,syn. Sphenopholis intermedia
2759,Sphenopholis obtusata var. obtusata,SPHOBTO,(Michx.) Scribn.,8,syn,PRAIRIE WEDGE GRASS,Poaceae,,FAC,grass,PE,full,SPPE3,P,MO,native,FAC,FAC,FAC,syn. Sphenopholis obtusata
2760,Sphenopholis sp.,SPHENO,ND,,,ND,Poaceae,,ND,grass,PE,ND,SPHEN,,MO,,,,,
2761,Spiraea alba,SPIALA,Du Roi,3,,MEADOW-SWEET,Rosaceae,,FACW,shrub,W,full,SPAL2,,DI,native,FACW,FACW,FACW,
2762,Spiraea japonica,SPIJAP,L.f.,0,,JAPANESE SPIRAEA,Rosaceae,,FACU,shrub,W,advent,SPJA,,DI,adventive,FACU,UPL,UPL,
2763,Spiraea prunifolia,SPIPRU,Siebold & Zucc.,0,,BRIDLE-WREATH,Rosaceae,,UPL,shrub,W,advent,SPPR,,DI,adventive,,,,
2764,Spiraea sp.,SPIRAE,ND,,,ND,Rosaceae,,ND,shrub,W,ND,SPIRA,,DI,,,,,
2765,Spiraea tomentosa,SPITOM,L.,4,,STEEPLEBUSH,Rosaceae,469,FACW,shrub,W,full,SPTO2,,DI,native,FACW,FACW,FACW,
2766,Spiraea virginiana,SPIVIR,Britton,10,,APPALACHIAN SPIRAEA,Rosaceae,,FACU,shrub,W,shade,SPVI2,E,DI,native,FACU,,,
2768,Spiranthes cernua var. cernua,SPRCERC,(L.) Rich.,4,syn,NODDING LADIES'-TRESSES,Orchidaceae,,FACW,forb,PE,full,SPCE,,MO,native,FACW,FACW,FACW,syn. Spiranthes cernua
2767,Spiranthes cernua var. ochroleuca,SPRCERO,(Rydb.) Ames,5,syn,YELLOW LADIES'-TRESSES,Orchidaceae,,FACU,forb,PE,full,SPOC,,MO,native,FACW,FACW,FACW,syn. Spiranthes cernua
2769,Spiranthes lacera,SPRLAC,(Raf.) Raf.,4,syn,SLENDER LADIES'-TRESSES,Orchidaceae,470,FACU,forb,PE,full,SPLA4,,MO,native,FACU,FAC,FAC,
2770,Spiranthes lucida,SPRLUC,(H. H. Eaton) Ames,7,,SHINING LADIES'-TRESSES,Orchidaceae,,FACW,forb,PE,full,SPLU2,P,MO,native,FACW,FACW,FACW,
2771,Spiranthes magnicamporum,SPRMAG,Sheviak,8,,GREAT PLAINS LADIES'-TRESSES,Orchidaceae,,FACU,forb,PE,full,SPMA5,P,MO,native,FACU,FAC,FACU,
2772,Spiranthes ovalis,SPROVA,Lindl.,6,,LESSER LADIES'-TRESSES,Orchidaceae,471,FAC,forb,PE,full,SPOV,,MO,native,FAC,FAC,FAC,
2773,Spiranthes romanzoffiana,SPRROM,Cham.,10,,HOODED LADIES'-TRESSES,Orchidaceae,472,OBL,forb,PE,full,SPRO,E,MO,native,OBL,OBL,OBL,
2774,Spiranthes sp.,SPIRAN,ND,,,ND,Orchidaceae,,ND,forb,PE,full,SPIRA2,,MO,,,,,
2775,Spiranthes tuberosa,SPRTUB,Raf.,6,,LITTLE LADIES'-TRESSES,Orchidaceae,,FACU,forb,PE,full,SPTU,,MO,native,FACU,UPL,UPL,
2776,Spiranthes vernalis,SPRVER,Engelm. & A. Gray,7,,NARROW-LEAVED LADIES'-TR.,Orchidaceae,,FAC,forb,PE,full,SPVE,,MO,native,FAC,FAC,FAC,
2777,Spirodela polyrhiza,SPIPOL,(L.) Schleid.,5,,GREATER DUCKWEED,Lemnaceae,,OBL,forb,AN,full,SPPO,,MO,native,OBL,OBL,OBL,syn. Spirodela polyrrhiza; note spelling difference
2778,Sporobolus asper,SPOASP,(P. Beauv.) Kunth,2,syn,TALL DROPSEED,Poaceae,,UPL,grass,PE,full,SPCOC2,,MO,native,,,,
2779,Sporobolus cryptandrus,SPOCRY,(Torr.) A. Gray,6,,SAND DROPSEED,Poaceae,,UPL,grass,PE,full,SPCR,,MO,native,UPL,FACU,FACU,
2780,Sporobolus heterolepis,SPOHET,(A. Gray) A. Gray,8,,PRAIRIE DROPSEED,Poaceae,,UPL,grass,PE,full,SPHE,T,MO,native,UPL,FACU,FACU,
2781,Sporobolus neglectus,SPONEG,Nash,2,,SMALL RUSH GRASS,Poaceae,,FACU,grass,AN,full,SPNE2,,MO,native,FACU,UPL,FACU,
2782,Sporobolus ozarkanus,SPOOZA,Fernald,5,,OZARK RUSH GRASS,Poaceae,473,UPL,grass,AN,full,SPVAO,,MO,native,FACU,UPL,FACU,syn. Sporobolus neglectus
2783,Sporobolus sp.,SPOROB,ND,,,ND,Poaceae,,ND,grass,ND,full,SPORO,,MO,,,,,
2784,Sporobolus vaginiflorus,SPOVAG,(Torr.) A.W. Wood,2,,SHEATHED RUSH GRASS,Poaceae,474,UPL,grass,AN,full,SPVA,,MO,native,,,,
2785,Stachys aspera,STAASP,Michx.,2,syn,ROUGH HEDGE-NETTLE,Lamiaceae,,FACW,forb,PE,full,STAS,,DI,native,FACW,FACW,FACW,
2786,Stachys cordata,STACOR,Riddell,4,syn,HEART-LEAVED HEDGE-NETTLE,Lamiaceae,,FAC,forb,PE,full,STCO9,,DI,native,FAC,FAC,FAC,
2787,Stachys germanica,STAGER,L.,0,,DOWN WOODWORT,Lamiaceae,,FAC,forb,PE,advent,STGE,,DI,adventive,,,,
2788,Stachys palustris,STAPAL,L.,6,,MARSH HEDGE-NETTLE,Lamiaceae,475,OBL,forb,PE,full,STPA,,DI,native,OBL,OBL,OBL,
2789,Stachys sp.,STACHY,ND,,,ND,Lamiaceae,,ND,forb,PE,full,STACH,,DI,,,,,
2790,Stachys tenuifolia,STATEN,Willd.,4,syn,SMOOTH HEDGE-NETTLE,Lamiaceae,,FACW,forb,PE,full,STTE,,DI,native,FACW,OBL,FACW,
2791,Standing dead,STNDEAD,ND,,,ND,ND,,ND,tree,ND,tree,,,ND,adventive,,,,
2792,Staphylea trifolia,STATRI,L.,6,,BLADDERNUT,Staphyleaceae,,FAC,shrub,W,shade,STTR,,DI,native,FAC,FAC,FAC,
2793,Stellaria alsine,STEALS,Grimm,0,,BOG STITCHWORT,Caryphyllaceae,,OBL,forb,AN,advent,STAL4,,DI,adventive,OBL,OBL,OBL,
2794,Stellaria aquatica,STEAQU,(L.) Scop.,0,syn,WATER CHICKWEED,Caryophyllaceae,,FACW,forb,PE,full,MYAQ,,DI,adventive,FACW,FACW,FAC,syn. Myosoton aquaticum
2795,Stellaria graminea,STEGRA,L.,0,,COMMON STITCHWORT,Caryophyllaceae,,FACU,forb,PE,full,STGR,,DI,adventive,FACU,UPL,UPL,
2796,Stellaria holostea,STEHOL,L.,0,,EASTER-BELL,Caryophyllaceae,,FAC,forb,PE,advent,STHO2,,DI,adventive,,,,
2797,Stellaria longifolia,STELON,Muhl. ex Willd.,4,,LONG-LEAVED STITCHWORT,Caryophyllaceae,,FACW,forb,PE,shade,STLO,,DI,native,FACW,FACW,FACW,
2798,Stellaria media,STEMED,(L.) Vill.,0,,COMMON CHICKWEED,Caryophyllaceae,,UPL,forb,AN,full,STME2,,DI,adventive,UPL,FACU,FACU,
2799,Stellaria pallida,STEPAL,(Dumort) Pire,0,,LESSER CHICKWEED,Caryophyllaceae,,UPL,forb,AN,full,STMEP,,DI,adventive,UPL,FACU,FACU,syn. Stellaria media var. pallida
2800,Stellaria pubera,STEPUB,Michx.,5,,STAR CHICKWEED,Caryophyllaceae,476,UPL,forb,PE,full,STPU,,DI,native,,,,
2801,Stellaria sp.,STELLA,ND,,,ND,Caryophyllaceae,,ND,forb,ND,ND,STELL,,DI,,,,,
2802,Stenanthium gramineum,STNGRA,(Ker Gawl.) Morong,8,,FEATHER-BELLS,Liliaceae,,FACW,forb,PE,shade,STGR2,P,DI,native,FACW,FAC,FAC,
2803,Stipa spartea,STISPA,Trin.,10,syn,PORCUPINE GRASS,Poaceae,,UPL,grass,PE,full,HESP11,E,MO,native,,,,
2804,Streptopus lanceolatus,STRROS,(Aiton) Reveal,8,syn,ROSE TWISTED-STALK,Liliaceae,477,FAC,forb,PE,shade,STLA16,E,DI,native,FAC,FAC,FACU,
2805,Strophostyles helvula,STRHEL,(L.) Elliott,3,,WILD BEAN,Fabaceae,,FACU,forb,AN,partial,STHE9,,DI,native,FACU,FAC,FAC,syn. Strophostyles helvola; note spelling difference
2806,Strophostyles leiosperma,STRLEI,(T. & G.) Piper,0,,SMALL-FLOWERED WILD BEAN,Fabaceae,,FACU,forb,AN,advent,STLE6,,DI,adventive,,,,
2807,Strophostyles sp.,STROPH,ND,,,ND,Fabaceae,,ND,forb,ND,ND,STROP,,DI,,,,,
2808,Strophostyles umbellata,STRUMB,(Muhl. ex Willd.) Britton,0,,PERENNIAL WILD BEAN,Fabaceae,478,FACU,forb,PE,advent,STUM2,,DI,adventive,FACU,FACU,FACU,
2809,Stuckenia filiformis,STUFIL,(Pers.) Boerner,10,syn,FILIFORM PONDWEED,Potamogetonaceae,479,OBL,forb,PE,full,STFI6,X,MO,native,OBL,OBL,OBL,
2810,Stuckenia pectinata,STUPEC,(L.) Boerner,2,syn,SAGO PONDWEED,Potamogetonaceae,,OBL,forb,PE,full,STPE15,,MO,native,OBL,OBL,OBL,
2811,Stuckenia sp.,STUCKE,ND,,,ND,Potamogetonaceae,,OBL,forb,PE,full,STUCK,,MO,,,,,
2812,Stylophorum diphyllum,STYDIP,(Michx.) Nutt.,6,,WOOD POPPY,Papaveraceae,,UPL,forb,PE,shade,STDI3,,DI,native,,,,
2813,Stylosanthes biflora,STYBIF,(Michx.) B.S.P.,3,,PENCIL-FLOWER,Fabaceae,480,UPL,forb,PE,shade,STBI2,,DI,native,,,,
2814,Styrax grandifolius,STYGRA,Aiton,9,,BIGLEAF SNOWBELL,Styracaceae,481,FACU,forb,W,shade,STGR4,X,DI,native,FACU,UPL,,
2815,Suaeda calceoliformis,SUACAL,(Hook.) Moq.,0,,PLAINS SEA-BLITE,Chenopodiaceae,,OBL,forb,PE,advent,SUCA2,,DI,adventive,FACW,FACW,FACW,
2816,Sullivantia sullivantii,SULSUL,(Torr. & A. Gray) Britton,9,,SULLIVANTIA,Saxifragaceae,,UPL,forb,PE,shade,SUSU3,,DI,native,,,,
2817,Symphoricarpos albus var. albus,SYMALBA,(L. ) S.F. Blake,8,,SNOWBERRY,Caprifoliaceae,,FACU,shrub,W,partial,SYALA,X,DI,native,FACU,FACU,FACU,
2818,Symphoricarpos albus var. laevigatus,SYMALBL,(Fernald) S.F. Blake,0,,WESTERN SNOWBERRY,Caprifoliaceae,,UPL,shrub,W,advent,SYALL,,DI,adventive,FACU,FACU,FACU,
2819,Symphoricarpos occidentalis,SYMOCC,Hook.,0,,WOLFBERRY,Caprifoliaceae,,FACU,shrub,W,advent,SYOC,,DI,adventive,UPL,UPL,FACU,
2820,Symphoricarpos orbiculatus,SYMORB,Moench,3,,CORALBERRY,Caprifoliaceae,,UPL,shrub,W,partial,SYOR,,DI,native,FACU,FACU,FACU,
2821,Symphoricarpos sp.,SYMPHO,ND,,,ND,Caprifoliaceae,,ND,shrub,W,ND,SYMPH,,DI,,,,,
2822,Symphyotrichom oblongifolium,SYMOBL,(Nutt.) G.L. Nesom,7,syn,SHALE BARREN A.,Asteraceae,,UPL,forb,PE,full,SYOB,T,DI,native,,,,
2823,Symphyotrichum boreale,SYMBOR,(Torr. & A. Gray) A. Love & D. Love,9,,NORTHERN BOG ASTER,,32,OBL,forb,PE,full,SYBO2,,DI,native,OBL,OBL,OBL,
2824,Symphyotrichum ciliatum,SYMBRA,(Ledeb.) G.L. Nesom,0,syn,WESTERN ANNUAL ASTER,Asteraceae,,FAC,forb,AN,advent,SYCI2,,DI,adventive,FAC,FAC,FAC,
2825,Symphyotrichum cordifolium,SYMCOR,(L.) G.L. Nesom,4,syn,BLUE WOOD ASTER,Asteraceae,,UPL,forb,PE,shade,SYCO4,,DI,native,,,,
2826,Symphyotrichum drummondii,SYMDRU,(Lindl.) G.L. Neson,6,syn,DRUMMOND'S ASTER,Asteraceae,,UPL,forb,PE,shade,SYDRD,T,DI,native,,,,
2827,Symphyotrichum dumosum,SYMDUM,(L.) G.L. Nesom,9,syn,BUSHY ASTER,Asteraceae,33,FAC,forb,PE,full,SYDUD2,T,DI,native,FAC,FAC,FAC,
2828,Symphyotrichum ericoides,SYMERI,(L.) G.L. Nesom,2,syn,WHITE HEATH ASTER,Asteraceae,34,FACU,forb,PE,full,SYERE,,DI,native,FACU,FACU,FACU,
2829,Symphyotrichum firmum,SYMFIR,(L.) G.L. Nesom,7,syn,SHINING ASTER,Asteraceae,35,OBL,forb,PE,full,SYPUP,,DI,native,OBL,OBL,OBL,syn. Symphyotrichum puniceum
2830,Symphyotrichum laeve,SYMFIR,(L.) A. Love & D. Love,7,syn,SMOOTH ASTER,Asteraceae,,UPL,forb,PE,full,SYLAL3,,DI,native,FACU,FACU,FACU,
2831,Symphyotrichum lanceolatum,SYMLAN,(Willd.) G.L. Nesom,3,syn,EASTERN LINED ASTER,Asteraceae,36,FACW,forb,PE,full,SYLAL4,,DI,native,FACW,FAC,FACW,
2832,Symphyotrichum lateriflorum,SYMLAT,(L.) A. Love & D. Love,2,syn,CALICO ASTER,Asteraceae,,FACW,forb,PE,shade,SYLAL7,,DI,native,FACW,FACW,FAC,
2833,Symphyotrichum lowrieanum,SYMLOW,(T.C. Porter) G.L. Nesom,6,syn,LOWRIES' ASTER,Asteraceae,37,UPL,forb,PE,shade,SYLO2,,DI,native,,,,
2834,Symphyotrichum novae-angliae,SYMNOV,(L.) G.L. Nesom,2,syn,NEW ENGLAND ASTER,Asteraceae,,FACW,forb,PE,full,SYNO2,,DI,native,FACW,FACW,FACW,
2835,Symphyotrichum ontarione,SYMONT,(Wiegand) G.L. Nesom,7,syn,BOTTOMLAND ASTER,Asteraceae,,FAC,forb,PE,shade,SYON2,,DI,native,FAC,FAC,FAC,syn. Symphyotrichum ontarionis
2836,Symphyotrichum oolentangiense,SYMOOL,(Riddell) G.L. Nesom,7,syn,SKY BLUE ASTER,Asteraceae,38,UPL,forb,PE,full,SYOOO,,DI,native,,,,
2837,Symphyotrichum patens,SYMPAT,(Aiton) G.L. Nesom,6,syn,CLASPING-LEAVED ASTER,Asteraceae,39,UPL,forb,PE,partial,SYPAP2,,DI,native,,,,
2838,Symphyotrichum pilosum,SYMPIL,(Willd.) G.L. Nesom,1,syn,AWL ASTER,Asteraceae,40,UPL,forb,PE,full,SYPIP3,,DI,native,FAC,FACU,FACU,
2839,Symphyotrichum praealtum,SYMPRA,(Poir.) G.L. Nesom,6,syn,VEINY LINED ASTER,Asteraceae,,FACW,forb,PE,full,SYPRP,,DI,native,FACW,FACW,FACW,
2840,Symphyotrichum prenanthoides,SYMPRE,(Muhl. ex Willd.) G.L. Nesom,4,syn,ZIGZAG ASTER,Asteraceae,,FAC,forb,PE,partial,,,,native,FAC,FAC,FAC,
2841,Symphyotrichum puniceum,SYMPUN,(L.) A. Love & D. Love,7,syn,FEN ASTER,Asteraceae,41,OBL,forb,PE,full,SYPUP,,DI,native,OBL,OBL,OBL,
2842,Symphyotrichum racemosum,SYMRAC,(Elliott) G.L. Neson,2,syn,SMALL-HEADED ASTER,Asteraceae,,FACW,forb,PE,full,SYRA5,,DI,native,FACW,FACW,FACW,
2843,Symphyotrichum shortii,SYMSHO,(Lindl.) G.L. Nesom,4,syn,SHORT'S ASTER,Asteraceae,,UPL,forb,PE,shade,SYSH,,DI,native,,,,
2844,Symphyotrichum sp.,SYMPHY,Nees,,,ASTER,Asteraceae,,ND,forb,PE,ND,ASTER,,DI,,,,,
2845,Symphyotrichum subulatum,SYMSUB,(Michx.) G.L. Nesom,0,syn,ANNUAL SALT-MARSH ASTER,Asteraceae,,OBL,forb,AN,advent,SYSU5,,DI,adventive,OBL,OBL,FACW,
2846,Symphyotrichum urophyllum,SYMSAG,(Lindl.) G.L. Nesom,3,syn,ARROW-LEAVED ASTER,Asteraceae,555,UPL,forb,PE,shade,SYCO4,,DI,native,,,,
2847,Symphytrichum undulatum,SYMUND,(L.) G.L. Nesom,3,syn,CLASPING HEART-LVD ASTER,Asteraceae,,UPL,forb,PE,full,SYUN,,DI,native,,,,
2848,Symphytum asperum,SYMASP,Lepech.,0,,ROUGH COMFREY,Boraginaceae,,UPL,forb,PE,advent,SYAS,,DI,adventive,UPL,UPL,UPL,
2849,Symphytum officinale,SYMOFF,L.,0,,COMMON COMFREY,Boraginaceae,,UPL,forb,PE,advent,SYOF,,DI,adventive,,,,
2850,Symphytum sp.,SYMPHY,ND,,,ND,Boraginaceae,,UPL,forb,PE,advent,SYMPH2,,DI,,,,,
2851,Symplocarpus foetidus,SYNFOE,(L.) Salisb. ex Barton,6,,SKUNK-CABBAGE,Araceae,482,OBL,forb,PE,shade,SYFO,,MO,native,OBL,OBL,OBL,
2852,Synandra hispidula,SYNHIS,(Michx.) Baill.,7,,SYNANDRA,Lamiaceae,,FAC,forb,PE,shade,SYHI,,DI,native,FAC,FAC,,
2853,Syringa vulgaris,SYRVUL,L.,0,,COMMON LILAC,Oleaceae,,UPL,forb,W,advent,SYVU,,DI,adventive,,,,
2854,Taenidia integerrima,TAEINT,(L.) Drude,6,,YELLOW-PIMPERNEL,Apiaceae,,UPL,forb,PE,full,TAIN,,DI,native,,,,
2855,Tamarix chinensis,TAMCHI,Lour.,0,,CHINESE TAMARISK,Tamaricaceae,,FACW,shrub,W,advent,TACH2,,DI,adventive,FACW,FACW,FAC,
2856,Tanacetum vulgare,TANVUL,L.,0,,COMMON TANSY,Asteraceae,,UPL,forb,PE,advent,TAVU,,DI,adventive,UPL,UPL,FACU,
2857,Taraxacum laevigatum,TARLAE,(Willd.) DC.,0,,RED-SEEDED DANDELION,Asteraceae,,UPL,forb,PE,advent,TALA2,,DI,adventive,,,,
2858,Taraxacum officinale,TAROFF,Weber ex F.H. Wigg.,0,,COMMON DANDELION,Asteraceae,,FACU,forb,PE,advent,TAOF,,DI,adventive,FACU,FACU,FACU,
2859,Taraxacum sp.,TARAXA,ND,,,ND,Asteraceae,,ND,forb,PE,advent,TARAX,,DI,,,,,
2860,Taxodium distichum,TAXDIS,(L.) Rich,0,,BALD CYPRESS,Taxodiaceae,,OBL,tree,W,advent,TADI2,,DI,adventive,OBL,OBL,OBL,
2861,Taxus canadensis,TAXCAN,Marshall,8,,AMERICAN YEW,Taxaceae,,FAC,shrub,W,shade,TACA7,,GYMN,native,FAC,FACU,FACU,
2862,Tephrosia virginiana,TEPVIR,(L.) Pers.,6,,GOAT'S-RUE,Fabaceae,,UPL,forb,PE,full,TEVI,,DI,native,,,,
2863,Teucrium canadense,TEUCAN,L.,3,,AMERICAN GERMANDER,Lamiaceae,483,FACW,forb,PE,full,TECA3,,DI,native,FACW,FACW,FACW,
2864,Thalictrum dasycarpum,THADAS,Fisch. & Ave-Lall.,4,,PURPLE MEADOW-RUE,Ranunculaceae,,FACW,forb,PE,full,THDA,,DI,native,FACW,FACW,FACW,
2865,Thalictrum dioicum,THADIO,L.,5,,EARLY MEADOW-RUE,Ranunculaceae,,FAC,forb,PE,full,THDI,,DI,native,FAC,FACU,FACU,
2866,Thalictrum pubescens,THAPUB,Pursh,5,,TALL MEADOW-RUE,Ranunculaceae,484,FACW,forb,PE,full,THPU2,,DI,native,FACW,FAC,FACW,
